Customer,CustomerName,CustomerFullName,BPCustomerName,BPCustomerFullName,CreatedByUser,CreationDate,AddressID,CustomerClassification,VATRegistration,CustomerAccountGroup,AuthorizationGroup,DeliveryIsBlocked,PostingIsBlocked,BillingIsBlockedForCustomer,OrderIsBlockedForCustomer,InternationalLocationNumber1,IsOneTimeAccount,TaxJurisdiction,Industry,TaxNumberType,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,CustomerCorporateGroup,Supplier,NielsenRegion,IndustryCode1,IndustryCode2,IndustryCode3,IndustryCode4,IndustryCode5,Country,OrganizationBPName1,OrganizationBPName2,CityName,PostalCode,StreetName,SortField,FaxNumber,BR_SUFRAMACode,Region,TelephoneNumber1,TelephoneNumber2,AlternativePayerAccount,DataMediumExchangeIndicator,VATLiability,IsBusinessPurposeCompleted,ResponsibleType,FiscalAddress,NFPartnerIsNaturalPerson,DeletionIndicator,Language,TradingPartner,DeliveryDateTypeRule,ExpressTrainStationName,TrainStationName,InternationalLocationNumber2,InternationalLocationNumber3,CityCode,County,CustomerHasUnloadingPoint,CustomerWorkingTimeCalendar,IsCompetitor,TaxInvoiceRepresentativeName,BusinessType,IndustryType,TW_CollvBillingIsSupported,AlternativePayeeIsAllowed,FreeDefinedAttribute01,FreeDefinedAttribute02,FreeDefinedAttribute03,FreeDefinedAttribute04,FreeDefinedAttribute05,FreeDefinedAttribute06,FreeDefinedAttribute07,FreeDefinedAttribute08,FreeDefinedAttribute09,FreeDefinedAttribute10,PaymentReason,CustomerConditionGroup1,CustomerConditionGroup2,CustomerConditionGroup3,CustomerConditionGroup4,CustomerConditionGroup5,IsSalesProspect,PaymentIsBlockedForCustomer,IsConsumer,DataControllerSet,DataController1,DataController2,DataController3,DataController4,DataController5,DataController6,DataController7,DataController8,DataController9,DataController10,BusinessPartnerName1,BusinessPartnerName2,BusinessPartnerName3,BusinessPartnerName4,BPAddrCityName,BPAddrStreetName,AddressSearchTerm1,AddressSearchTerm2,DistrictName,POBoxDeviatingCityName,BusinessPartnerFormOfAddress,BR_ICMSTaxPayerType
CM_CAG_CL,cm_cag_cl,Company cm_cag_cl/69190 Walldorf,cm_cag_cl,cm_cag_cl,MAIERLI,2017-08-31,0000048552,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,cm_cag_cl,,Walldorf,69190,,COAL,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,cm_cag_cl,,,,Walldorf,,COAL,CUSTOMER,,,0003,
CM_CAG_SOY,soybean customer, soybean customer/66386 St. Ingbert,soybean customer,soybean customer,KHALKHALI,2017-03-30,0000042892,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,soybean customer,,St. Ingbert,66386,,SOYBEAN,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,soybean customer,,,,St. Ingbert,,SOYBEAN,,,,,
CM_CMT_CAT,cm_cmt_cat, cm_cmt_cat/55767 Brücken,cm_cmt_cat,cm_cmt_cat,BLOCKMA,2017-02-10,0000040018,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,cm_cmt_cat,,Brücken,55767,,CM_CMT_CAT,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,cm_cmt_cat,,,,Brücken,,CM_CMT_CAT,,,,,
CM_COIL_03,Oil Customer 03, Oil Customer 03/77640 Port Arthur,Oil Customer 03,Oil Customer 03,SCHMIDTCHRI,2018-02-16,0000054081,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,US,Oil Customer 03,,Port Arthur,77640,2100 Houston Ave,CM,,,TX,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,true,,,,,,,,,,,,Oil Customer 03,,,,Port Arthur,Houston Ave,CM,,,,,
CM_VAG01,Soybean Trading Inc.,Company Soybean Trading Inc./76698 Zeutern,Soybean Trading Inc.,Soybean Trading Inc.,PEICHL,2017-02-10,0000039779,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Soybean Trading Inc.,,Zeutern,76698,Zum Himmelreich 21,SOYBEAN,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Soybean Trading Inc.,,,,Zeutern,Zum Himmelreich,SOYBEAN,,,,0003,
CN_CUST,CUS05,Company CUS05/201203 ShangHai,CUS05,CUS05,LUOMAN,2015-12-29,0000028536,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,CUS05,,ShangHai,201203,,CUS05,,,020,,,,,false,,,,false,false,ZH,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,CUS05,,,,ShangHai,,CUS05,,,,0003,
CONPER,testing for rimjhim customer role 2, testing for rimjhim customer role 2/456010 ujjain,testing for rimjhim customer role 2,testing for rimjhim customer role 2,RIMJHIM,2016-05-04,0000030610,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,testing for rimjhim customer role 2,,ujjain,456010,,NIEDERHGSD,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,testing for rimjhim customer role 2,,,,ujjain,,NIEDERHGSDDF,,,,,
CONSUM0001,mtest_consumer_0001_first mtest_consumer_0001_last,Mr. mtest_consumer_0001_firstmtest_consumer_0001_last/11111 mtest_consumer_0001_city,mtest_consumer_0001_first mtest_consumer_0001_last,mtest_consumer_0001_first mtest_consumer_0001_last,MILPETZ,2017-06-30,0000046698,,,0170,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,mtest_consumer_0001_first,mtest_consumer_0001_last,mtest_consumer_0001_city,11111,mtest_consumer_0001_street 1,CONSUMER,,,02,0CONSUMER-0001,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,true,,,,,,,,,,,,mtest_consumer_0001_first,mtest_consumer_0001_last,,,mtest_consumer_0001_city,mtest_consumer_0001_street,CONSUMER,MTEST,,,0002,
CPDMAHNEN,Test Mahnen, Test Mahnen/66958 Fischcity,Test Mahnen,Test Mahnen,D043598,2015-12-07,0000028198,,,CPDA,,,false,,,0000000,true,,,,,,,,,,,,,,,,,,DE,Test Mahnen,,Fischcity,66958,Teststrasse 20,TEST MAHNE,06227272727,,,06227272727,06227272727,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Mahnen,,,,Fischcity,Teststrasse,TEST MAHNEN,,,,,
CPDMAHNEN1,Test Mahnen, Test Mahnen/66958 Fischcity,Test Mahnen,Test Mahnen,D043598,2015-12-07,0000028202,,,CPDA,DPP,,true,,,0000000,true,,,,,,,,,,,,,,,,,,DE,Test Mahnen,,Fischcity,66958,,TEST MAHNE,,,,,,,,false,true,,,true,true,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Mahnen,,,,Fischcity,,TEST MAHNEN,,,,,
CPDMAHNEN2,Test Mahnen2, Test Mahnen2/66958 Fischcity,Test Mahnen2,Test Mahnen2,D043598,2015-12-07,0000028207,,,CPDA,,,false,,,0000000,true,,,,,,,,,,,,,,,,,,DE,Test Mahnen2,,Fischcity,66958,,TEST MAHNE,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Mahnen2,,,,Fischcity,,TEST MAHNEN2,,,,,
CPD_DEB,CPD, CPD/68723 Schwetzingen,CPD,CPD,TEWESG,2015-12-07,0000028156,,,CPDA,,,false,,,0000000,true,,,,,,,,,,,,,,,,,,DE,CPD,,Schwetzingen,68723,,GT,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,CPD,,,,Schwetzingen,,GT,,,,,
CUST001,HappyStar Toy Compay,Company HappyStar Toy Compay/201204 上海,HappyStar Toy Compay,HappyStar Toy Compay,NIR,2017-09-08,0000048797,,,KUNA,,,false,,,0000000,false,,,,,,,,123456789012345678,,,,,,,,,,CN,HappyStar Toy Compay,,上海,201204,1000 锦绣路,HAPPYSTAR,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,HappyStar Toy Compay,,,,上海,锦绣路,HAPPYSTAR,HAPPY,,,0003,
CUST_01,customer for Gb,Company customer for Gb/23456 City,customer for Gb,customer for Gb,C5205527,2016-07-28,0000032999,,ES979867580,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,ES,customer for Gb,,City,23456,,CUSTOMER,,,,,,,,false,true,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,customer for Gb,,,,City,,CUSTOMER,,,,0003,
CUST_C1,tanaya mulik, tanaya mulik/560066 bangalore,tanaya mulik,tanaya mulik,TANAYAM,2017-10-03,0000049320,,,0100,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,tanaya mulik,,bangalore,560066,bangalore,MULIK,,,10,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,tanaya mulik,,,,bangalore,bangalore,MULIK,TANAYA,,,,
CUST_C2,test, test/400074 mumbai,test,test,TANAYAM,2017-10-03,0000049324,,,0100,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,test,,mumbai,400074,mumbai,TEST,,,13,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,test,,,,mumbai,mumbai,TEST,DATA,,,,
CUST_C3,dummy, dummy/452644 new delhi,dummy,dummy,TANAYAM,2017-10-03,0000049328,,,0100,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,dummy,,new delhi,452644,new delhi,DUMMY,,,30,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,dummy,,,,new delhi,new delhi,DUMMY,DATA,,,,
CUST_C4,test 4 cust, test 4 cust/564034 Pune,test 4 cust,test 4 cust,TANAYAM,2017-10-11,0000049514,,,0100,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,test 4 cust,,Pune,564034,Pune,TEST4,,,13,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,test 4 cust,,,,Pune,Pune,TEST4,CUST,,,,
CUST_CONT,Shilpa,Company Shilpa/560043 Pune,Shilpa,Shilpa,ALEREMOTE,2017-03-27,0000042841,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Shilpa,,Pune,560043,45 fdfds,MSHI,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Shilpa,,,,Pune,45 fdfds,MSHI,,,,0003,
CUST_PNG,Cust PNG,Mr. Cust PNG/110027 new delhi,Cust PNG,Cust PNG,ALEREMOTE,2017-03-21,0000042668,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Cust PNG,,new delhi,110027,PNG,PNG,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust PNG,,,,new delhi,PNG,PNG,,,,0002,
CUST_PNG1,PNG,Mr. PNG/110027 new delhi,PNG,PNG,ALEREMOTE,2017-03-21,0000042672,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,PNG,,new delhi,110027,png,PNG TEST,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PNG,,,,new delhi,png,PNG TEST,,,,0002,
C_PIE1_6F,Cust. for paym. format test BRQ3 Comp. code: PIE1, Cust. for paym. format test BRQ3Comp. code: PIE1/123 45 Customer C_PIE1_6F city,Cust. for paym. format test BRQ3 Comp. code: PIE1,Cust. for paym. format test BRQ3 Comp. code: PIE1,GS_ECATT,2017-04-06,0000043340,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CZ,Cust. for paym. format test BRQ3,Comp. code: PIE1,Customer C_PIE1_6F city,123 45,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIE1,,,Customer C_PIE1_6F city,Customer street,BRQ3,,,,,
C_PIE1_6U,Ult. Cust. for paym. format test BRQ3 Comp. code: PIE1, Ult. Cust. for paym. format test BRComp. code: PIE1/1234 Ult. Customer C_PIE1_6U city,Ult. Cust. for paym. format test BRQ3 Comp. code: PIE1,Ult. Cust. for paym. format test BRQ3 Comp. code: PIE1,GS_ECATT,2017-04-06,0000043336,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IE,Ult. Cust. for paym. format test BR,Comp. code: PIE1,Ult. Customer C_PIE1_6U city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Ult. Cust. for paym. format test BRQ3,Comp. code: PIE1,,,Ult. Customer C_PIE1_6U city,Customer street,BRQ3,,,,,
C_PIN1,Cust. for bank statement test BRQ3 Comp. code: PIN1, Cust. for bank statement test BRQ3Comp. code: PIN1/1234 Customer C_PIN1 city,Cust. for bank statement test BRQ3 Comp. code: PIN1,Cust. for bank statement test BRQ3 Comp. code: PIN1,SOLAKOVA,2017-10-31,0000050036,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Cust. for bank statement test BRQ3,Comp. code: PIN1,Customer C_PIN1 city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for bank statement test BRQ3,Comp. code: PIN1,,,Customer C_PIN1 city,Customer street,BRQ3,,,,,
C_PIT1_2,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/12345 Customer C_PIT1_2 city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-01-20,0000038380,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_2 city,12345,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_2 city,Customer street,BRQ3,,,,,
C_PIT1_2F,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/123 45 Customer C_PIT1_2F city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-01-25,0000038786,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CZ,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_2F city,123 45,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_2F city,Customer street,BRQ3,,,,,
C_PIT1_2U,Ult. Cust. for paym. format BRQ3 Comp. code: PIT1, Ult. Cust. for paym. format BRQ3Comp. code: PIT1/12345 Ult. Customer C_PIT1_2U city,Ult. Cust. for paym. format BRQ3 Comp. code: PIT1,Ult. Cust. for paym. format BRQ3 Comp. code: PIT1,GS_ECATT,2017-01-25,0000038782,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Ult. Cust. for paym. format BRQ3,Comp. code: PIT1,Ult. Customer C_PIT1_2U city,12345,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Ult. Cust. for paym. format BRQ3,Comp. code: PIT1,,,Ult. Customer C_PIT1_2U city,Customer street,BRQ3,,,,,
C_PIT1_3,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/12345 Customer C_PIT1_3 city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-01-23,0000038457,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_3 city,12345,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_3 city,Customer street,BRQ3,,,,,
C_PIT1_3A,Customer for paym. format test BRQ3 Comp. code: PIT1, Customer for paym. format test BRQ3Comp. code: PIT1/12345 Customer C_PIT1_3A city,Customer for paym. format test BRQ3 Comp. code: PIT1,Customer for paym. format test BRQ3 Comp. code: PIT1,OBORILOVA,2017-05-24,0000045525,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Customer for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_3A city,12345,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Customer for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_3A city,Customer street,BRQ3,,,,,
C_PIT1_3F,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/123 45 Customer C_PIT1_3F city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-04-06,0000043348,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CZ,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_3F city,123 45,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_3F city,Customer street,BRQ3,,,,,
C_PIT1_3U,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1, Ult. Cust. for paym. format test BRComp. code: PIT1/12345 Ult. Customer C_PIT1_3U city,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-04-06,0000043344,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Ult. Cust. for paym. format test BR,Comp. code: PIT1,Ult. Customer C_PIT1_3U city,12345,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Ult. Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Ult. Customer C_PIT1_3U city,Customer street,BRQ3,,,,,
C_PIT1_Z,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/1234 Customer C_PIT1_Z city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-06-07,0000046073,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_Z city,1234,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_Z city,Customer street,BRQ3,,,,,
C_PIT1_ZF,Cust. for paym. format test BRQ3 Comp. code: PIT1, Cust. for paym. format test BRQ3Comp. code: PIT1/123 45 Customer C_PIT1_ZF city,Cust. for paym. format test BRQ3 Comp. code: PIT1,Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-06-07,0000046081,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CZ,Cust. for paym. format test BRQ3,Comp. code: PIT1,Customer C_PIT1_ZF city,123 45,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Customer C_PIT1_ZF city,Customer street,BRQ3,,,,,
C_PIT1_ZU,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1, Ult. Cust. for paym. format test BRComp. code: PIT1/1234 Ult. Customer C_PIT1_ZU city,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1,Ult. Cust. for paym. format test BRQ3 Comp. code: PIT1,GS_ECATT,2017-06-07,0000046077,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Ult. Cust. for paym. format test BR,Comp. code: PIT1,Ult. Customer C_PIT1_ZU city,1234,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Ult. Cust. for paym. format test BRQ3,Comp. code: PIT1,,,Ult. Customer C_PIT1_ZU city,Customer street,BRQ3,,,,,
C_PLU1_5,Cust. for paym. format test BRQ3 Comp. code: PLU1, Cust. for paym. format test BRQ3Comp. code: PLU1/1234 Customer C_PLU1_5 city,Cust. for paym. format test BRQ3 Comp. code: PLU1,Cust. for paym. format test BRQ3 Comp. code: PLU1,GS_ECATT,2017-02-10,0000040072,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,LU,Cust. for paym. format test BRQ3,Comp. code: PLU1,Customer C_PLU1_5 city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PLU1,,,Customer C_PLU1_5 city,Customer street,BRQ3,,,,,
C_PLU1_5U,Ult. Cust. for paym. format test BRQ3 Comp. code: PLU1, Ult. Cust. for paym. format test BRComp. code: PLU1/1234 Ult. Customer C_PLU1_5U city,Ult. Cust. for paym. format test BRQ3 Comp. code: PLU1,Ult. Cust. for paym. format test BRQ3 Comp. code: PLU1,GS_ECATT,2017-02-10,0000040076,,,0001,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,LU,Ult. Cust. for paym. format test BR,Comp. code: PLU1,Ult. Customer C_PLU1_5U city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Ult. Cust. for paym. format test BRQ3,Comp. code: PLU1,,,Ult. Customer C_PLU1_5U city,Customer street,BRQ3,,,,,
C_PMY1_0,Cust. for paym. format test BRQ3 Comp. code: PMY1, Cust. for paym. format test BRQ3Comp. code: PMY1/1234 Customer C_PMY1_0 city,Cust. for paym. format test BRQ3 Comp. code: PMY1,Cust. for paym. format test BRQ3 Comp. code: PMY1,GS_ECATT,2017-11-22,0000050506,,,FICX,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,MY,Cust. for paym. format test BRQ3,Comp. code: PMY1,Customer C_PMY1_0 city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PMY1,,,Customer C_PMY1_0 city,Customer street,BRQ3,,,,,
C_PMY1_01,Cust. for paym. format test BRQ3 Comp. code: PMY1, Cust. for paym. format test BRQ3Comp. code: PMY1/1234 Customer C_PMY1_01 city,Cust. for paym. format test BRQ3 Comp. code: PMY1,Cust. for paym. format test BRQ3 Comp. code: PMY1,GS_ECATT,2018-01-05,0000052209,,,FICX,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,MY,Cust. for paym. format test BRQ3,Comp. code: PMY1,Customer C_PMY1_01 city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PMY1,,,Customer C_PMY1_01 city,Customer street,BRQ3,,,,,
C_PMY1_0F,Cust. for paym. format test BRQ3 Comp. code: PMY1, Cust. for paym. format test BRQ3Comp. code: PMY1/123 45 Customer C_PMY1_0F city,Cust. for paym. format test BRQ3 Comp. code: PMY1,Cust. for paym. format test BRQ3 Comp. code: PMY1,GS_ECATT,2017-11-22,0000050604,,,FICX,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CZ,Cust. for paym. format test BRQ3,Comp. code: PMY1,Customer C_PMY1_0F city,123 45,Customer street 123,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PMY1,,,Customer C_PMY1_0F city,Customer street,BRQ3,,,,,
C_PMY1_0U,Cust. for paym. format test BRQ3 Comp. code: PMY1, Cust. for paym. format test BRQ3Comp. code: PMY1/1234 Customer C_PMY1_0U city,Cust. for paym. format test BRQ3 Comp. code: PMY1,Cust. for paym. format test BRQ3 Comp. code: PMY1,GS_ECATT,2017-11-22,0000050608,,,FICX,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,MY,Cust. for paym. format test BRQ3,Comp. code: PMY1,Customer C_PMY1_0U city,1234,123 Customer street,BRQ3,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust. for paym. format test BRQ3,Comp. code: PMY1,,,Customer C_PMY1_0U city,Customer street,BRQ3,,,,,
